x,y
1.5465465465465469,4.623220269006055
1.5525525525525525,-0.5494860645632453
1.5585585585585582,7.287451442260366
1.5645645645645647,0.9516494458563747
1.5705705705705704,4.4841628049549085
1.576576576576577,16.719151500503756
1.5825825825825826,3.483385610612816
1.5885885885885882,9.755350563281123
1.5945945945945947,0.5387444512761768
1.6006006006006004,3.925671891805643
1.606606606606607,13.000951712080608
1.6126126126126126,1.0587951567003735
1.6186186186186182,13.30290416937935
1.6246246246246248,7.8268023123427115
1.6306306306306304,1.5234416330755387
1.636636636636637,7.545900007012738
1.6426426426426426,9.29507358065953
1.6486486486486482,7.590146685900896
1.6546546546546548,-3.320874360954253
1.6606606606606604,0.9440738443466579
1.666666666666667,3.3920364518721087
1.6726726726726726,4.307693111369467
1.6786786786786783,7.833813392840385
1.6846846846846848,5.669913878843588
1.6906906906906904,-1.8439923295140614
1.696696696696697,6.785405229589991
1.7027027027027026,7.989398432063401
1.7087087087087083,7.787844196839769
1.7147147147147148,10.445587656849938
1.7207207207207205,9.264457993961352
1.726726726726727,7.444283229642569
1.7327327327327327,4.851463608530028
1.7387387387387383,-3.0482281494986943
1.7447447447447448,7.459328285833108
1.7507507507507505,6.40471391780134
1.756756756756757,6.779586879400753
1.7627627627627627,-0.9062527547212902
1.7687687687687683,0.12838637270938058
1.7747747747747749,10.85599511109551
1.7807807807807805,5.449400964033649
1.786786786786787,9.112011528167422
1.7927927927927927,5.903817948941192
1.7987987987987983,5.969112811645211
1.8048048048048049,10.570246508712877
1.8108108108108105,3.357489821097006
1.816816816816817,6.477595248820164
1.8228228228228227,3.7452860409975637
1.8288288288288284,3.944246986140682
1.834834834834835,4.6313289630063
1.8408408408408405,7.348717013728823
1.846846846846847,3.905562040512965
1.8528528528528527,12.63974248792315
1.8588588588588584,1.9499830780341227
1.864864864864865,5.55112141514764
1.8708708708708706,4.3496880090488235
1.876876876876877,13.8465013041919
1.8828828828828827,7.658060564418695
1.8888888888888893,11.898591695971437
1.894894894894895,-0.6239417325635328
1.9009009009009006,8.204012713082108
1.9069069069069071,11.38222802998471
1.9129129129129128,7.411219383289345
1.9189189189189193,12.39334071409248
1.924924924924925,4.546051306821933
1.9309309309309306,14.24620209341013
1.9369369369369371,18.761344762233087
1.9429429429429428,5.520469809985078
1.9489489489489493,5.175378989513801
1.954954954954955,14.73846478262396
1.9609609609609606,15.43847704228613
1.9669669669669672,4.995814510438451
1.9729729729729728,5.57910460916861
1.9789789789789793,6.341466714555155
1.984984984984985,1.098916583558557
1.9909909909909906,3.2991184017394612
1.9969969969969972,2.9433142112846813
2.003003003003003,4.197102345758769
2.0090090090090094,7.935171375825534
2.015015015015015,9.352609932063475
2.0210210210210207,16.007415305109888
2.027027027027027,3.3369566239371853
2.033033033033033,13.324591521434463
2.0390390390390394,7.407728024068986
2.045045045045045,8.305487727699699
2.0510510510510507,12.002480382076364
2.057057057057057,3.0907933731252797
2.063063063063063,10.692917985858168
2.0690690690690694,9.690042584207864
2.075075075075075,11.39739796548729
2.0810810810810807,10.458794081284688
2.0870870870870872,21.367711191490017
2.093093093093093,5.981221914655567
2.0990990990990994,6.5941014185621345
2.105105105105105,6.213002232684714
2.1111111111111107,6.6313935537186115
2.1171171171171173,6.3023747110684845
2.123123123123123,15.515382414485622
2.1291291291291294,16.754269923405346
2.135135135135135,6.8799269522740785
2.1411411411411407,5.654252406018687
2.1471471471471473,12.255943316839003
2.153153153153153,7.221050289613829
2.1591591591591595,13.230590588548303
2.165165165165165,11.164779905315434
2.1711711711711708,2.6561461397928943
2.1771771771771773,18.057564547477206
2.183183183183183,19.385069944575847
2.1891891891891895,7.427853677066949
2.195195195195195,8.639878692214673
2.2012012012012008,12.094777919835705
2.2072072072072073,12.425275802269564
2.213213213213213,14.133731813524289
2.2192192192192195,20.980530753415835
2.225225225225225,10.133749843031802
2.231231231231231,7.116459290117561
2.2372372372372373,4.301291816330594
2.243243243243243,7.633664411468416
2.2492492492492495,11.213591912661004
2.255255255255255,20.443415071443866
2.261261261261261,8.97445634636777
2.2672672672672673,12.773829098201384
2.273273273273273,11.665642068761722
2.2792792792792795,17.783082136040633
2.285285285285285,24.569630428294957
2.291291291291291,9.37497157479959
2.2972972972972974,9.676961277527937
2.303303303303303,17.440303136321532
2.3093093093093096,15.724794969999937
2.315315315315315,21.645212731371608
2.321321321321321,15.428156719970971
2.3273273273273274,10.809397439778019
2.333333333333333,15.656977857165245
2.3393393393393396,18.34557242612265
2.3453453453453452,17.00332255810914
2.351351351351351,15.536646545878613
2.3573573573573574,18.433523485709095
2.363363363363363,19.047011846510053
2.3693693693693696,20.21222421498067
2.3753753753753752,16.646386872141324
2.381381381381381,12.66916931579346
2.3873873873873874,14.340765841409311
2.393393393393393,19.742696642225553
2.3993993993993996,9.728945863660583
2.4054054054054053,15.760982480241942
2.411411411411412,12.055434199784813
2.4174174174174174,14.27088660979914
2.423423423423423,20.624979249920045
2.4294294294294296,15.294297226692441
2.4354354354354353,14.677592384929664
2.441441441441442,7.753263804547769
2.4474474474474475,18.391475612520118
2.453453453453453,17.995821668560048
2.4594594594594597,25.69339836728244
2.4654654654654653,13.44748987121618
2.471471471471472,16.191922586748312
2.4774774774774775,16.45341417654698
2.483483483483483,23.20462317338811
2.4894894894894897,14.952277636122275
2.4954954954954953,16.935800257199546
2.501501501501502,18.692652613921695
2.5075075075075075,16.699234524708032
2.513513513513513,13.647582386252742
2.5195195195195197,16.96430597996377
2.5255255255255253,21.476665627521395
2.531531531531532,11.091127850096825
2.5375375375375375,17.004298092891133
2.543543543543543,12.955140228436358
2.5495495495495497,22.54782253459856
2.5555555555555554,9.074051758659998
2.561561561561562,14.013327044483681
2.5675675675675675,18.812500059980962
2.573573573573573,24.87312094009659
2.5795795795795797,16.836366603172067
2.5855855855855854,14.509295694924486
2.591591591591592,26.811813700584068
2.5975975975975976,10.287254781323469
2.603603603603603,6.655152635256581
2.6096096096096097,19.971676308400497
2.6156156156156154,15.384319380867916
2.621621621621622,12.91197896609066
2.6276276276276276,21.684045241866123
2.6336336336336332,19.485955232258156
2.6396396396396398,15.571817172054807
2.6456456456456454,12.116518298919509
2.651651651651652,23.006729504305298
2.6576576576576576,22.02242522731929
2.6636636636636633,18.4030916971371
2.66966966966967,28.260284178562806
2.6756756756756754,13.805381352662362
2.681681681681682,11.657464419212086
2.6876876876876876,15.955415417441976
2.6936936936936933,19.317472881448694
2.6996996996997,20.893130409479003
2.7057057057057055,18.60186737638038
2.711711711711712,21.700524754082956
2.7177177177177176,13.8153376593574
2.7237237237237233,27.42523301231858
2.72972972972973,19.92961881437242
2.7357357357357355,26.061409381294954
2.741741741741742,22.32370457479379
2.7477477477477477,23.02958496065279
2.7537537537537533,23.730990990346953
2.75975975975976,23.257629115793836
2.7657657657657655,24.370229143681325
2.771771771771772,27.940505625652953
2.7777777777777777,22.41607635605193
2.7837837837837833,25.117818029843328
2.78978978978979,21.26405200651903
2.7957957957957955,29.053851592850883
2.801801801801802,18.612444144445323
2.8078078078078077,31.14085435981944
2.8138138138138133,22.077716683848678
2.81981981981982,15.267594169462349
2.8258258258258255,23.205565298661632
2.831831831831832,19.303970081757114
2.8378378378378377,27.05724415996346
2.8438438438438434,19.73631876515649
2.84984984984985,20.914549242899263
2.8558558558558556,13.84440730210207
2.861861861861862,21.177842008888582
2.8678678678678677,11.467859020636853
2.8738738738738734,15.816244285239929
2.87987987987988,27.68695643241199
2.8858858858858856,27.96363199399741
2.891891891891892,26.31229165864745
2.8978978978978978,19.50112168287831
2.9039039039039043,24.24907136633443
2.90990990990991,24.62186969972539
2.9159159159159156,19.000942996859184
2.921921921921922,32.463273098706885
2.9279279279279278,29.48724058910004
2.9339339339339343,24.150389512621064
2.93993993993994,25.545055821382633
2.9459459459459456,26.60859320977704
2.951951951951952,15.514694970431643
2.957957957957958,24.644811441244187
2.9639639639639643,22.628746353828355
2.96996996996997,21.189178282884782
2.9759759759759756,24.951030404939246
2.981981981981982,35.50486213898976
2.987987987987988,29.881186844709525
2.9939939939939944,23.98226732124786
3.0,29.862913906780793
